"UserID","CampaignID","CampaignType","CampaignSentMorningAfternoon","UserAge","UserDepartment","UserIsManager","UserGender","UserTenure","UserOpenedEmail","UserFail","UserReportedSpam"
1001729,100007,"Open_Attachment","Afternoon",20.6078028747433,"Marketing",0,"female",5.77300959082322,"No","No","No"
1000746,100007,"Click_Link","Afternoon",24.3052703627652,"Finance",0,"male",1.51154774258237,"Yes","No","No"
1001311,100007,"Data_Entry","Afternoon",48.788501026694,"Operations",0,"female",1.76995985680743,"Yes","No","No"
1000006,100007,"Data_Entry","Afternoon",39.4948665297741,"Marketing",0,"female",8.24095168453378,"Yes","Yes",
1000271,100007,"Open_Attachment","Afternoon",47.0896646132786,"Marketing",0,"female",7.49708392997258,"Yes","No","No"
1001058,100008,"Open_Attachment","Afternoon",47.719370294319,"Finance",0,"male",3.32467341092575,"Yes","No","No"
1000195,100008,"Data_Entry","Afternoon",46.3203285420945,"Marketing",0,"male",10.4553119165752,"Yes","No","No"
1001221,100008,"Open_Attachment","Afternoon",32.3299110198494,"Finance",0,"male",0.578011709151008,"Yes","No","No"
1001839,100008,"Open_Attachment","Afternoon",31.7303216974675,"Finance",0,"female",2.47998419352918,"Yes","No","No"
1001086,100008,"Data_Entry","Afternoon",30.7310061601643,"Finance",0,"male",8.88469858108065,"Yes","No","Yes"
1000704,100008,"Click_Link","Afternoon",55.6139630390144,"Marketing",1,"female",4.95274716177184,"Yes","No","No"
1000288,100008,"Click_Link","Afternoon",18.4394250513347,"Marketing",0,"male",4.19164955509925,"Yes","No","No"
1000984,100008,"Data_Entry","Afternoon",23.6358658453114,"Finance",1,"male",6.26953881607014,"Yes","No","No"
1001602,100008,"Open_Attachment","Afternoon",46.4202600958248,"Finance",0,"female",2.09069944375055,"Yes","No","No"
1000614,100008,"Click_Link","Afternoon",33.3292265571526,"Finance",0,"female",3.50766673064916,"Yes","Yes",
1000949,100008,"Open_Attachment","Afternoon",42.6228610540726,"Marketing",0,"male",10.2271273762812,"Yes","No","No"
1000889,100008,"Click_Link","Afternoon",25.2347707049966,"Finance",0,"male",10.0906156147893,"Yes","No","No"
1001575,100008,"Open_Attachment","Afternoon",55.4140999315537,"Operations",0,"female",6.77962994823753,"Yes","Yes",
1001278,100008,"Open_Attachment","Afternoon",31.8302532511978,"Finance",0,"female",3.24941223831379,"Yes","No","No"
1001805,100008,"Open_Attachment","Afternoon",59.9110198494182,"Finance",0,"male",10.0055805157978,"Yes","No","No"
1001332,100008,"Click_Link","Afternoon",21.1375770020534,"Marketing",0,"female",6.88980150581793,"Yes","No","Yes"
1001506,100008,"Click_Link","Afternoon",58.911704312115,"Marketing",0,"female",0.754520419729095,"No","No",
1001655,100008,"Data_Entry","Afternoon",18.839151266256,"Operations",1,"male",4.59137577002053,"Yes","No","No"
1000494,100008,"Click_Link","Afternoon",42.2231348391513,"Operations",0,"female",2.89527141438106,"Yes","No","No"
1001141,100008,"Data_Entry","Afternoon",21.637234770705,"Marketing",0,"male",7.38945927446954,"Yes","Yes",
1000272,100008,"Click_Link","Afternoon",36.1273100616016,"Finance",0,"male",10.0019717269021,"No","No","No"
1001347,100008,"Open_Attachment","Afternoon",31.5304585900068,"Finance",0,"female",1.56467533066294,"Yes","No","No"
1000788,100008,"Click_Link","Afternoon",38.6255989048597,"Marketing",0,"male",3.38348061422196,"Yes","No","Yes"
1000977,100008,"Click_Link","Afternoon",26.7337440109514,"Finance",0,"female",4.23251597184304,"Yes","No","No"
1001822,100008,"Open_Attachment","Afternoon",45.2210814510609,"Finance",0,"male",7.80900822089033,"Yes","No","Yes"
1001690,100008,"Click_Link","Afternoon",30.2313483915127,"Marketing",0,"female",2.4109865185465,"No","No","No"
1001256,100008,"Data_Entry","Afternoon",36.6269678302532,"Marketing",0,"male",18.5642765038242,"Yes","No","No"
1001485,100008,"Open_Attachment","Afternoon",22.9363449691992,"Finance",0,"female",3.52266039516459,"Yes","No","Yes"
1000911,100008,"Click_Link","Afternoon",25.5345653661875,"Finance",0,"male",6.48791478755511,"Yes","No","No"
1000768,100008,"Data_Entry","Afternoon",35.3278576317591,"Operations",0,"female",2.12295800738725,"Yes","No","No"
1000070,100008,"Data_Entry","Afternoon",43.1225188227242,"Marketing",0,"female",21.991805831412,"Yes","No","No"
1001273,100008,"Open_Attachment","Afternoon",32.1300479123888,"Finance",1,"male",7.6593972124237,"Yes","No","No"
1001854,100008,"Open_Attachment","Afternoon",58.611909650924,"Finance",0,"male",15.2639806841075,"Yes","No","Yes"
1000642,100008,"Click_Link","Afternoon",22.9363449691992,"Finance",0,"female",0.31241647904326,"Yes","No","No"
1000091,100008,"Click_Link","Afternoon",37.5263518138261,"Finance",0,"female",2.6091003199429,"Yes","No","No"
1000933,100008,"Open_Attachment","Afternoon",32.7296372347707,"Operations",0,"female",13.9819148899507,"Yes","No","No"
1000689,100008,"Click_Link","Afternoon",28.4325804243669,"Marketing",0,"male",7.85369911226345,"Yes","No","No"
1000679,100008,"Data_Entry","Afternoon",21.7371663244353,"Finance",0,"male",7.48939082819986,"Yes","No","Yes"
1001297,100008,"Data_Entry","Afternoon",45.0212183436003,"Marketing",0,"female",6.07000259423276,"Yes","No","No"
1000958,100008,"Open_Attachment","Afternoon",37.3264887063655,"Operations",0,"male",2.13043252083973,"Yes","No","Yes"
1001376,100008,"Open_Attachment","Afternoon",39.1252566735113,"Marketing",0,"female",3.39577740188717,"Yes","Yes",
1001770,100008,"Data_Entry","Afternoon",54.0150581793292,"Finance",0,"female",1.02098814324284,"Yes","No","No"
1001069,100008,"Open_Attachment","Afternoon",22.6365503080082,"Marketing",0,"female",8.38877481177276,"Yes","No","No"
1000677,100008,"Open_Attachment","Afternoon",18.839151266256,"Finance",0,"female",4.59137577002053,"No","No","No"
1000906,100008,"Data_Entry","Afternoon",25.3347022587269,"Operations",0,"male",5.68313276022922,"Yes","No","No"
1000118,100008,"Click_Link","Afternoon",24.9349760438056,"Finance",0,"female",6.07874916666478,"No","No","No"
1001308,100008,"Click_Link","Afternoon",42.0232717316906,"Finance",0,"male",4.09488089002619,"Yes","Yes",
1000260,100008,"Data_Entry","Afternoon",60.5106091718001,"Operations",0,"female",1.56363163938578,"Yes","No","No"
1001413,100008,"Open_Attachment","Afternoon",24.6351813826146,"Finance",0,"male",10.018357927265,"Yes","No","No"
1001735,100008,"Click_Link","Afternoon",25.0349075975359,"Operations",0,"female",9.74413763152449,"Yes","No","No"
1000829,100008,"Open_Attachment","Afternoon",32.6297056810404,"Operations",0,"male",7.72392105972503,"Yes","No","No"
1001875,100008,"Click_Link","Afternoon",63.5085557837098,"Operations",0,"male",2.33708198406179,"Yes","No","No"
1000313,100008,"Open_Attachment","Afternoon",30.1314168377823,"Finance",0,"male",4.35548897863582,"Yes","No","No"
1000936,100008,"Open_Attachment","Afternoon",48.7186858316222,"Marketing",0,"male",6.43669088154645,"No","No","No"
1001877,100008,"Open_Attachment","Afternoon",35.5277207392197,"Finance",0,"female",6.77017960460376,"Yes","No","No"
1000809,100008,"Click_Link","Afternoon",27.1334702258727,"Marketing",0,"female",10.8456602809769,"Yes","No","No"
1001254,100008,"Click_Link","Afternoon",47.119780971937,"Marketing",1,"female",14.2111010699895,"Yes","No","Yes"
1000151,100008,"Data_Entry","Afternoon",38.72553045859,"Operations",0,"male",1.06550498361673,"Yes","No","No"
1000644,100008,"Click_Link","Afternoon",28.1327857631759,"Finance",0,"female",5.41009877587427,"Yes","No","Yes"
1000409,100008,"Data_Entry","Afternoon",50.217659137577,"Marketing",0,"male",9.07736753112392,"Yes","No","Yes"
1000992,100008,"Click_Link","Afternoon",27.8329911019849,"Marketing",0,"male",1.88061606678719,"Yes","No","No"
1001277,100008,"Open_Attachment","Afternoon",46.7200547570157,"Finance",0,"male",4.16133749276332,"Yes","No","Yes"
1000359,100008,"Click_Link","Afternoon",21.7371663244353,"Operations",0,"female",2.40327479954693,"Yes","Yes",
1001124,100008,"Click_Link","Afternoon",41.523613963039,"Marketing",0,"female",2.08715405459306,"Yes","No","No"
1000320,100008,"Open_Attachment","Afternoon",49.8179329226557,"Marketing",0,"female",1.17423688801301,"Yes","No","No"
1001237,100008,"Click_Link","Afternoon",39.8247775496235,"Finance",0,"female",8.15239634785324,"Yes","Yes",
1000104,100008,"Data_Entry","Afternoon",33.8288843258042,"Marketing",0,"female",4.6243342079238,"Yes","No","Yes"
1000117,100008,"Open_Attachment","Afternoon",32.9295003422313,"Operations",1,"female",7.91232307607056,"Yes","No","No"
1001318,100008,"Click_Link","Afternoon",35.8275154004107,"Finance",0,"female",3.08409308349008,"Yes","No","No"
1001081,100008,"Data_Entry","Afternoon",65.5071868583162,"Finance",0,"female",5.95586545812358,"Yes","No","No"
1001281,100008,"Data_Entry","Afternoon",45.8206707734428,"Marketing",0,"male",3.52285933187674,"Yes","No","Yes"
1000812,100008,"Open_Attachment","Afternoon",22.9363449691992,"Finance",0,"female",6.81069076071011,"Yes","No","Yes"
1000846,100008,"Open_Attachment","Afternoon",22.2368240930869,"Finance",0,"female",4.58838116717672,"Yes","No","Yes"
1001832,100008,"Click_Link","Afternoon",34.1286789869952,"Marketing",0,"female",4.65088681086332,"Yes","No","No"
1000510,100008,"Click_Link","Afternoon",35.8275154004107,"Finance",0,"female",4.85374476882441,"Yes","No","No"
1001381,100008,"Open_Attachment","Afternoon",37.6262833675565,"Finance",1,"female",3.50348779581601,"Yes","No","No"
1000562,100008,"Click_Link","Afternoon",22.2368240930869,"Marketing",0,"male",1.68397975207809,"Yes","Yes",
1000157,100008,"Data_Entry","Afternoon",46.3203285420945,"Finance",0,"female",1.32560385461124,"Yes","No","No"
1001022,100008,"Data_Entry","Afternoon",29.8316221765914,"Finance",1,"female",15.5838466803559,"Yes","No","No"
1000541,100008,"Open_Attachment","Afternoon",19.0390143737166,"Finance",0,"female",4.64058280855392,"No","No","No"
1001108,100008,"Open_Attachment","Afternoon",18.3394934976044,"Operations",0,"male",4.09171800136893,"Yes","Yes",
1001457,100008,"Data_Entry","Afternoon",19.3388090349076,"Operations",1,"male",5.09103353867214,"Yes","No","Yes"
1001446,100008,"Open_Attachment","Afternoon",24.6351813826146,"Operations",0,"female",10.3874058863792,"Yes","No","Yes"
1001460,100008,"Open_Attachment","Afternoon",33.5290896646133,"Finance",0,"female",5.45685420156121,"No","No","No"
1001484,100008,"Data_Entry","Afternoon",25.8343600273785,"Operations",0,"male",7.56021355332963,"Yes","No","Yes"
1001596,100008,"Click_Link","Afternoon",31.1307323750856,"Operations",0,"male",12.9994525886107,"Yes","No","Yes"
1000509,100008,"Click_Link","Afternoon",39.1252566735113,"Marketing",0,"male",4.21224783759529,"Yes","No","No"
1001658,100008,"Data_Entry","Afternoon",36.5270362765229,"Marketing",0,"male",0.795312309589467,"Yes","No","No"
1001139,100008,"Open_Attachment","Afternoon",31.8302532511978,"Marketing",0,"male",7.9055435480674,"Yes","No","No"
1000896,100008,"Click_Link","Afternoon",40.7241615331965,"Finance",0,"female",6.87042649557226,"Yes","No","No"
1000693,100008,"Open_Attachment","Afternoon",27.7330595482546,"Finance",0,"male",6.60500769154098,"Yes","No","Yes"
1000631,100008,"Click_Link","Afternoon",26.3340177960301,"Finance",0,"female",2.13583979016793,"Yes","No","No"
1001271,100008,"Open_Attachment","Afternoon",21.7371663244353,"Marketing",0,"male",0.570614454797167,"Yes","No","Yes"
1000154,100008,"Open_Attachment","Afternoon",26.8336755646817,"Marketing",0,"female",1.55204506426752,"Yes","No","No"
1001076,100008,"Open_Attachment","Afternoon",18.4394250513347,"Finance",0,"male",4.19164955509925,"Yes","No","No"
1001925,100008,"Click_Link","Afternoon",41.523613963039,"Finance",0,"female",8.34665977877361,"Yes","Yes",
1001907,100008,"Click_Link","Afternoon",23.6358658453114,"Marketing",0,"male",4.74578083977871,"Yes","No","No"
1001851,100008,"Data_Entry","Afternoon",31.3305954825462,"Operations",0,"male",3.19852590100575,"Yes","No","No"
1001462,100008,"Click_Link","Afternoon",27.0335386721424,"Operations",0,"female",11.0226061894246,"Yes","Yes",
1001433,100008,"Data_Entry","Afternoon",50.6173853524983,"Finance",0,"female",5.78272091888802,"Yes","No","No"
1000153,100008,"Click_Link","Afternoon",33.5290896646133,"Finance",0,"female",6.66691277006002,"Yes","No","No"
1001608,100008,"Open_Attachment","Afternoon",22.6365503080082,"Operations",0,"female",7.57043572837001,"No","No","Yes"
1000686,100008,"Click_Link","Afternoon",38.425735797399,"Marketing",0,"female",3.86645271552066,"Yes","No","No"
1000349,100008,"Click_Link","Afternoon",39.7248459958932,"Marketing",0,"female",4.66823670452133,"Yes","No","No"
1001865,100008,"Open_Attachment","Afternoon",18.3394934976044,"Operations",0,"male",4.09171800136893,"Yes","No","No"
1000234,100008,"Click_Link","Afternoon",24.9349760438056,"Finance",1,"male",10.6872005475702,"Yes","No","No"
1001642,100008,"Data_Entry","Afternoon",20.5379876796715,"Finance",0,"female",6.290212183436,"No","No","Yes"
1001699,100008,"Open_Attachment","Afternoon",18.0396988364134,"Finance",0,"female",3.79192334017796,"Yes","No","No"
1000222,100008,"Click_Link","Afternoon",31.6303901437372,"Marketing",0,"female",11.2156033718483,"Yes","No","No"
1000193,100008,"Data_Entry","Afternoon",23.4360027378508,"Operations",0,"female",9.18822724161533,"Yes","No","No"
1001374,100008,"Data_Entry","Afternoon",41.6235455167693,"Operations",0,"male",6.56072422101619,"Yes","No","No"
1001583,100008,"Open_Attachment","Afternoon",55.2142368240931,"Operations",0,"male",4.07361386893305,"Yes","No","No"
1000885,100008,"Open_Attachment","Afternoon",59.7111567419576,"Marketing",0,"female",1.37313473344985,"Yes","No","No"
1000408,100008,"Click_Link","Afternoon",44.8213552361396,"Marketing",1,"male",4.98320978417352,"Yes","No","No"
1000493,100008,"Click_Link","Afternoon",20.1382614647502,"Finance",0,"male",5.89048596851472,"Yes","Yes",
1000921,100008,"Open_Attachment","Afternoon",63.7084188911704,"Finance",0,"female",4.92908987705666,"Yes","No","Yes"
1001675,100008,"Click_Link","Afternoon",22.1368925393566,"Finance",0,"female",7.88911704312115,"Yes","No","No"
1001919,100008,"Data_Entry","Afternoon",31.4305270362765,"Marketing",0,"male",13.1571728811313,"Yes","No","No"
1001135,100008,"Data_Entry","Afternoon",62.009582477755,"Marketing",0,"female",1.66818453514206,"Yes","No","No"
1000078,100008,"Open_Attachment","Afternoon",59.5112936344969,"Finance",0,"male",1.95044367193762,"Yes","No","No"
1000968,100008,"Open_Attachment","Afternoon",43.4223134839151,"Finance",1,"male",6.63869408636664,"Yes","No","No"
1001868,100008,"Data_Entry","Afternoon",33.7289527720739,"Marketing",1,"female",8.92867709608679,"No","No","No"
1001142,100008,"Open_Attachment","Afternoon",23.1362080766598,"Finance",0,"male",1.10542850361439,"Yes","No","Yes"
1000100,100008,"Open_Attachment","Afternoon",56.9130732375086,"Finance",0,"male",1.41243782433537,"Yes","No","No"
1001333,100008,"Data_Entry","Afternoon",29.4318959616701,"Finance",1,"male",3.57993802580009,"Yes","No","Yes"
1001383,100008,"Click_Link","Afternoon",30.031485284052,"Finance",0,"male",7.56220352797387,"Yes","No","No"
1000953,100008,"Click_Link","Afternoon",22.7364818617385,"Operations",0,"male",8.40211707171592,"Yes","No","No"
1001650,100008,"Data_Entry","Afternoon",28.4325804243669,"Operations",0,"female",8.47172636343633,"Yes","Yes",
1001674,100008,"Open_Attachment","Afternoon",38.9253935660507,"Finance",0,"male",4.59925065059222,"Yes","No","No"
1000574,100008,"Click_Link","Afternoon",29.2320328542094,"Finance",0,"female",1.76505313829021,"Yes","No","No"
1000092,100008,"Open_Attachment","Afternoon",29.9315537303217,"Finance",0,"female",1.01716503805404,"Yes","No","No"
1000325,100008,"Click_Link","Afternoon",23.7357973990418,"Finance",0,"female",9.4880219028063,"Yes","No","Yes"
1000471,100008,"Open_Attachment","Afternoon",22.1368925393566,"Finance",0,"female",3.56264401588038,"Yes","No","No"
1001580,100008,"Open_Attachment","Afternoon",26.933607118412,"Finance",0,"male",1.877262265408,"Yes","No","Yes"
1001186,100008,"Open_Attachment","Afternoon",24.3353867214237,"Finance",0,"female",2.9747060055273,"Yes","No","No"
1001346,100008,"Click_Link","Afternoon",28.7323750855578,"Marketing",0,"female",14.4845995893224,"Yes","No","No"
1001923,100008,"Click_Link","Afternoon",27.1334702258727,"Finance",0,"female",1.44997932156485,"Yes","No","Yes"
1000132,100008,"Data_Entry","Afternoon",18.1396303901437,"Finance",0,"female",3.68313860744487,"Yes","No","No"
1001816,100008,"Click_Link","Afternoon",29.4318959616701,"Operations",0,"male",4.54343068324999,"Yes","No","No"
1000244,100008,"Data_Entry","Afternoon",19.7385352498289,"Finance",0,"male",5.49075975359343,"Yes","No","No"
1001064,100008,"Click_Link","Afternoon",38.2258726899384,"Operations",0,"male",6.17014243975771,"Yes","No","No"
1001837,100008,"Open_Attachment","Afternoon",39.5249828884326,"Finance",0,"female",21.2626191686483,"Yes","No","No"
1001220,100008,"Click_Link","Afternoon",41.7234770704997,"Finance",0,"female",2.46246336775,"Yes","No","No"
1000894,100008,"Click_Link","Afternoon",61.709787816564,"Operations",0,"male",3.39714568541791,"Yes","No","Yes"
1000150,100008,"Open_Attachment","Afternoon",58.611909650924,"Marketing",0,"male",8.12995543411382,"Yes","No","Yes"
1001138,100008,"Click_Link","Afternoon",35.62765229295,"Finance",0,"female",7.15081920236938,"Yes","No","No"
1001090,100008,"Data_Entry","Afternoon",39.7248459958932,"Finance",0,"female",7.98361372439148,"Yes","No","No"
1000794,100008,"Open_Attachment","Afternoon",46.1204654346338,"Finance",0,"male",2.96280686392292,"Yes","No","No"
1000641,100008,"Click_Link","Afternoon",41.0239561943874,"Finance",0,"female",7.4332454604914,"Yes","No","No"
1000528,100008,"Data_Entry","Afternoon",23.0362765229295,"Finance",0,"female",5.73577642604558,"Yes","No","No"
1001894,100008,"Data_Entry","Afternoon",34.0287474332649,"Finance",0,"male",0.995259009514525,"Yes","No","Yes"
1000831,100008,"Open_Attachment","Afternoon",35.1279945242984,"Operations",0,"female",4.11049730434167,"Yes","No","No"
1000105,100008,"Open_Attachment","Afternoon",32.3299110198494,"Finance",0,"male",8.78857512922543,"Yes","No","Yes"
1000291,100008,"Click_Link","Afternoon",28.7323750855578,"Operations",0,"female",0.93213300238118,"Yes","No","No"
1000062,100008,"Click_Link","Afternoon",25.0349075975359,"Marketing",0,"male",10.7871321013005,"Yes","No","No"
1001551,100008,"Open_Attachment","Afternoon",35.7275838466804,"Marketing",0,"female",11.368720855514,"Yes","No","No"
1001590,100008,"Click_Link","Afternoon",45.2210814510609,"Finance",0,"female",1.80414654758394,"Yes","No","No"
1001956,100008,"Data_Entry","Afternoon",29.9315537303217,"Finance",0,"female",1.97959325751277,"Yes","No","No"
1000371,100008,"Data_Entry","Afternoon",30.031485284052,"Finance",0,"male",10.0762768254621,"Yes","No","Yes"
1001713,100008,"Open_Attachment","Afternoon",36.0273785078713,"Finance",0,"female",14.8915274212309,"Yes","No","Yes"
1001262,100008,"Open_Attachment","Afternoon",27.533196440794,"Finance",0,"male",3.13669576382917,"Yes","No","No"
1001211,100008,"Data_Entry","Afternoon",41.82340862423,"Marketing",0,"female",6.95650882695828,"Yes","No","No"
1000086,100008,"Open_Attachment","Afternoon",30.331279945243,"Marketing",0,"female",11.1180225796752,"Yes","No","No"
1000593,100008,"Open_Attachment","Afternoon",20.5379876796715,"Marketing",0,"male",2.58753122813531,"Yes","No","No"
1001828,100008,"Data_Entry","Afternoon",34.6283367556468,"Finance",0,"female",3.06435181744266,"Yes","No","No"
1001468,100008,"Click_Link","Afternoon",21.0376454483231,"Operations",0,"male",4.32955786081972,"Yes","No","No"
1000457,100008,"Click_Link","Afternoon",33.2292950034223,"Operations",0,"female",4.81826795151635,"Yes","No","Yes"
1001600,100008,"Data_Entry","Afternoon",18.2395619438741,"Finance",0,"male",3.9917864476386,"Yes","No","No"
1000783,100008,"Open_Attachment","Afternoon",18.7392197125257,"Finance",1,"female",4.49144421629021,"Yes","No","No"
1001145,100008,"Click_Link","Afternoon",48.9185489390828,"Finance",0,"female",1.6493138149721,"Yes","No","No"
1000527,100008,"Open_Attachment","Afternoon",63.8083504449008,"Finance",0,"female",3.40165586961841,"Yes","No","Yes"
1001243,100008,"Click_Link","Afternoon",28.6324435318275,"Operations",0,"male",2.31747761461364,"Yes","No","No"
1000414,100008,"Open_Attachment","Afternoon",35.927446954141,"Marketing",0,"female",0.638312995481419,"Yes","No","No"
1000278,100008,"Open_Attachment","Afternoon",48.1190965092402,"Finance",0,"male",6.32642753603462,"Yes","No","No"
1001073,100008,"Open_Attachment","Afternoon",20.3381245722108,"Operations",0,"female",2.86367563438484,"Yes","No","No"
1001541,100008,"Click_Link","Afternoon",46.0205338809035,"Finance",0,"female",4.2226628511611,"Yes","No","No"
1000158,100008,"Click_Link","Afternoon",44.7214236824093,"Marketing",0,"female",0.848155493026238,"Yes","No","No"
1001272,100008,"Data_Entry","Afternoon",29.8316221765914,"Finance",0,"male",10.1289378203544,"Yes","No","Yes"
1001820,100008,"Click_Link","Afternoon",36.0273785078713,"Operations",0,"female",4.13408427392264,"Yes","No","No"
1000619,100008,"Data_Entry","Afternoon",27.4332648870637,"Operations",0,"male",9.43303347555514,"Yes","No","Yes"
1001399,100008,"Click_Link","Afternoon",40.4243668720055,"Finance",0,"male",6.13378992284751,"No","No","Yes"
1000426,100008,"Open_Attachment","Afternoon",19.4387405886379,"Operations",0,"female",5.19096509240246,"Yes","No","No"
1001682,100008,"Click_Link","Afternoon",20.9377138945927,"Operations",0,"female",1.95940803346502,"Yes","No","No"
1000246,100008,"Click_Link","Afternoon",47.3196440793977,"Finance",0,"male",3.0700750839689,"Yes","No","No"
1000047,100008,"Open_Attachment","Afternoon",24.735112936345,"Marketing",0,"female",2.29297042963403,"Yes","No","No"
1000852,100008,"Click_Link","Afternoon",27.7330595482546,"Operations",0,"male",5.10296822298941,"Yes","No","No"
1001363,100008,"Data_Entry","Afternoon",22.9363449691992,"Operations",0,"female",3.58141235043849,"Yes","No","No"
1000378,100008,"Open_Attachment","Afternoon",44.8213552361396,"Operations",0,"female",8.2736687899891,"No","No","Yes"
1001274,100008,"Click_Link","Afternoon",67.0061601642711,"Finance",0,"female",6.77646181309019,"Yes","No","No"
1001149,100008,"Data_Entry","Afternoon",31.6303901437372,"Operations",0,"male",4.17182703117325,"No","No","No"
1001982,100008,"Data_Entry","Afternoon",26.3340177960301,"Finance",0,"female",7.87197424751234,"Yes","No","No"
1000014,100008,"Open_Attachment","Afternoon",21.2375085557837,"Marketing",0,"male",5.70016784622901,"Yes","No","No"
1001581,100008,"Open_Attachment","Afternoon",47.419575633128,"Finance",0,"female",8.69562256749082,"Yes","No","No"
1000159,100008,"Click_Link","Afternoon",29.5318275154004,"Operations",0,"female",9.24187783763,"Yes","No","No"
1000734,100008,"Click_Link","Afternoon",29.0321697467488,"Operations",0,"female",4.10282176349161,"Yes","No","Yes"
1001573,100008,"Open_Attachment","Afternoon",28.0328542094456,"Marketing",0,"female",9.04087835099667,"Yes","No","No"
1001427,100008,"Click_Link","Afternoon",25.1348391512663,"Marketing",0,"male",1.85197150734811,"Yes","No","Yes"
1000146,100008,"Data_Entry","Afternoon",21.8370978781656,"Marketing",0,"female",7.58932238193018,"Yes","No","No"
1001373,100008,"Data_Entry","Afternoon",32.9295003422313,"Operations",0,"male",8.45132545289467,"Yes","No","No"
1000508,100008,"Open_Attachment","Afternoon",23.3360711841205,"Operations",0,"male",1.01057224913765,"Yes","No","No"
1000639,100008,"Open_Attachment","Afternoon",22.9363449691992,"Operations",0,"male",8.68856947296372,"Yes","No","Yes"
1000743,100008,"Data_Entry","Afternoon",54.4147843942505,"Marketing",0,"male",5.11577812160527,"Yes","Yes",
1000024,100008,"Open_Attachment","Afternoon",44.621492128679,"Finance",0,"male",10.5592503890916,"Yes","No","No"
1001728,100008,"Open_Attachment","Afternoon",21.937029431896,"Marketing",0,"female",1.8598620777874,"Yes","No","No"
1001520,100008,"Data_Entry","Afternoon",50.517453798768,"Finance",0,"male",5.98005627411242,"Yes","No","No"
1000339,100008,"Click_Link","Afternoon",33.9288158795346,"Finance",0,"male",11.2258508481692,"Yes","No","No"
1001222,100008,"Click_Link","Afternoon",22.5366187542779,"Finance",0,"female",7.97620161814466,"Yes","Yes",
1001924,100008,"Data_Entry","Afternoon",18.839151266256,"Marketing",0,"female",3.59622174906897,"Yes","No","No"
1000630,100008,"Open_Attachment","Afternoon",20.7378507871321,"Finance",0,"male",5.79006460343887,"Yes","No","No"
1001766,100008,"Click_Link","Afternoon",47.3196440793977,"Finance",0,"male",4.97520300975358,"Yes","Yes",
1001648,100008,"Open_Attachment","Afternoon",34.6283367556468,"Finance",0,"male",1.46786352965243,"Yes","No","No"
1001985,100008,"Click_Link","Afternoon",28.0328542094456,"Marketing",0,"female",3.48057065074045,"Yes","No","Yes"
1001001,100008,"Open_Attachment","Afternoon",24.2354551676934,"Operations",0,"female",9.98767967145791,"Yes","No","No"
1000403,100008,"Open_Attachment","Afternoon",46.5201916495551,"Finance",0,"female",8.09064893244789,"Yes","No","Yes"
1000315,100008,"Open_Attachment","Afternoon",20.3381245722108,"Finance",0,"female",6.09034907597536,"Yes","Yes",
1001310,100008,"Click_Link","Afternoon",19.6386036960986,"Operations",0,"female",1.57826537628345,"Yes","No","No"
1000662,100008,"Click_Link","Afternoon",37.5263518138261,"Finance",0,"male",19.5017463842211,"Yes","No","No"
1000438,100008,"Data_Entry","Afternoon",54.1149897330595,"Marketing",0,"female",0.500669844219898,"Yes","No","No"
1000230,100008,"Click_Link","Afternoon",32.1300479123888,"Operations",0,"female",6.31469883123486,"Yes","No","No"
1000223,100008,"Data_Entry","Afternoon",65.1074606433949,"Finance",0,"female",9.02449541506261,"Yes","No","No"
1001024,100008,"Click_Link","Afternoon",21.2375085557837,"Marketing",1,"female",3.49742895049217,"Yes","No","No"
1000827,100008,"Open_Attachment","Afternoon",39.025325119781,"Marketing",0,"male",2.87447638533981,"Yes","No","No"
1000284,100008,"Click_Link","Afternoon",39.2251882272416,"Finance",0,"female",2.58831986965353,"Yes","No","No"
1000064,100008,"Click_Link","Afternoon",20.6379192334018,"Marketing",0,"female",5.84981479796584,"Yes","No","No"
1000429,100008,"Open_Attachment","Afternoon",26.8336755646817,"Finance",0,"male",10.8864267566114,"Yes","No","No"
1001964,100008,"Click_Link","Afternoon",25.9342915811088,"Finance",0,"female",3.94142475903104,"Yes","No","No"
1001386,100008,"Data_Entry","Afternoon",29.2320328542094,"Finance",0,"female",13.7122710732684,"No","No","No"
1000756,100008,"Open_Attachment","Afternoon",53.2156057494867,"Finance",0,"female",3.92130429698633,"Yes","No","Yes"
1000825,100008,"Click_Link","Afternoon",36.1273100616016,"Finance",1,"female",2.38949540472437,"Yes","No","Yes"
1000182,100008,"Data_Entry","Afternoon",32.2299794661191,"Finance",0,"male",7.14145639276939,"Yes","Yes",
1001369,100008,"Data_Entry","Afternoon",36.7268993839836,"Finance",0,"female",3.85662179789506,"Yes","No","No"
1001416,100008,"Open_Attachment","Afternoon",36.227241615332,"Marketing",0,"female",6.21633311475621,"Yes","No","No"
1001721,100008,"Open_Attachment","Afternoon",20.3381245722108,"Finance",0,"male",1.96763328436228,"Yes","No","Yes"
1000667,100008,"Click_Link","Afternoon",55.5140314852841,"Finance",0,"female",4.91499602499928,"Yes","No","No"
1000266,100008,"Click_Link","Afternoon",19.4387405886379,"Operations",0,"male",5.19096509240246,"No","No","No"
1001739,100008,"Open_Attachment","Afternoon",49.8179329226557,"Operations",0,"male",6.93488747440612,"Yes","Yes",
1000998,100008,"Click_Link","Afternoon",19.3388090349076,"Operations",0,"female",5.09103353867214,"Yes","No","No"
