"customer_id","sale","sale_amount","region","age","gender","activity","marketing_exposure","x1","x2","x3","x4","x5","num_accounts","current_customer","income"
104427,"No",0,"26",56,"Female","High",5,29.4509273191387,9.51543518046933,89.3191252981925,9,1,0,"Yes",63
101093,"No",0,"34",45,"Male","High",5,65.4847911743093,9.71661754990457,110.341179726515,11,1,0,"No",72
105402,"No",0,"47",48,"Male","Med",11,56.9312064536113,13.9547699769991,88.3797374317754,9,3,2,"No",65
101566,"No",0,"9",57,"Female","Low",3,35.6689945534457,14.6399441049877,88.6187242197955,8,2,0,"No",60
106712,"Yes",303.755281245449,"14",59,"Female","High",5,50.9175014004529,6.37137972453837,73.6956589691181,10,2,1,"No",70
107820,"No",0,"44",90,"Female","High",0,57.9383192083759,8.15941153908902,75.6041590942402,8,1,0,"No",59
107281,"Yes",386.042246234279,"43",71,"Female","Med",4,48.3994134073288,11.1948432349568,108.83424139272,7,2,1,"No",62
108100,"Yes",735.91554007433,"13",57,"Male","Low",9,64.7049378752825,9.84485630516967,99.9843553096268,11,3,2,"Yes",45
103326,"No",0,"11",44,"Female","Med",2,40.3952682863679,8.37161230846059,78.2642425663813,12,1,1,"No",74
106773,"No",0,"7",61,"Male","High",7,47.7302637440316,11.4983563271953,93.5062787594798,10,1,0,"No",59
109759,"Yes",155.727140603356,"27",71,"Male","Low",5,58.3180478911635,7.98516142644017,91.8492133793836,18,1,2,"Yes",56
101788,"No",0,"38",48,"Male","Low",4,51.2032532190226,9.33700726916748,79.3647692552771,13,3,0,"No",79
102371,"Yes",700.167152917813,"23",61,"Female","Low",2,30.8413692885632,12.1828891396905,133.112704526943,13,4,0,"No",68
104482,"No",0,"35",75,"Male","Low",6,51.6828564123997,9.8578304131646,94.0905718720262,5,0,2,"No",55
100363,"Yes",258.701612800415,"30",41,"Male","Low",8,54.9422671676224,16.3001208598573,107.047343483454,10,3,0,"No",60
109240,"No",0,"4",63,"Male","Low",6,54.2589055991455,14.1068389966412,91.072368848267,13,2,1,"Yes",54
107705,"Yes",738.817614387939,"6",58,"Female","Low",6,60.0514247488629,8.99147920782318,132.643023494934,10,0,0,"Yes",65
107902,"Yes",394.921256724143,"43",69,"Female","High",1,46.6173210917771,8.14953570793212,108.713081275615,7,2,0,"No",56
101539,"Yes",240.356301138869,"44",69,"Female","Med",2,34.7105937154566,11.2678441585934,92.1428143768142,10,2,0,"No",66
106202,"Yes",802.30802480987,"32",77,"Female","Med",3,56.9034091529678,14.4453257411052,104.639804810092,9,2,0,"Yes",61
106987,"Yes",483.276650460872,"43",41,"Male","Med",11,47.630931303617,8.59523873265684,89.3085641157784,8,3,0,"Yes",68
104904,"Yes",833.483531309375,"2",58,"Female","Low",2,52.3231091391352,10.0961673143225,92.830535084388,13,4,1,"Yes",74
105742,"No",0,"40",51,"Male","Med",5,45.8509366506015,12.0791922015107,83.3284598232606,8,2,0,"No",63
107761,"Yes",496.890315573121,"36",74,"Female","Low",4,46.2056396711008,4.86610547028535,89.8191702731031,15,2,2,"Yes",54
109660,"No",0,"5",66,"Female","High",2,53.5504525041542,7.9828939010728,63.2763996262787,9,4,0,"No",41
106722,"Yes",281.478993488029,"16",55,"Male","Med",5,44.7401655565908,7.85347301773874,104.371648390908,14,2,1,"No",60
102039,"Yes",574.836165394631,"7",43,"Male","High",9,69.4779427953026,9.91988868410774,119.141252293389,17,1,3,"No",72
108254,"Yes",17.9480801619415,"21",51,"Male","High",4,43.1135614830592,10.6174267296754,119.82000706549,14,1,0,"No",60
101873,"No",0,"1",61,"Male","Med",11,47.2105525948085,7.23408452996608,115.223854223898,5,3,0,"Yes",57
103704,"Yes",751.727764388583,"11",76,"Female","Low",3,51.4200623002437,10.7266426529885,69.9893533469737,12,4,2,"No",69
108357,"Yes",105.347465949717,"40",59,"Male","Low",10,44.1322149456808,10.1772228986885,110.299004754671,9,2,0,"No",66
102006,"Yes",134.879955798322,"6",54,"Male","Med",4,46.58645255143,12.5750500076124,103.530169816157,8,3,1,"Yes",68
101498,"No",0,"1",51,"Male","High",7,34.1479834240237,10.1790992939472,95.0731873235945,8,1,1,"No",56
102705,"No",0,"26",31,"Male","High",8,42.7187339198223,9.01742083278645,75.3912470961894,12,1,1,"No",58
100457,"No",0,"3",51,"Male","Low",7,46.1764206988112,12.8329138241495,86.3054855204401,12,3,0,"Yes",66
103501,"Yes",214.295747312056,"16",50,"Female","Low",0,34.5068969035649,9.29596938584488,83.3365626045732,14,2,0,"No",62
107931,"Yes",197.744758595956,"41",57,"Female","High",3,52.4184891982303,8.38393720403948,101.526848410533,19,1,2,"Yes",58
105317,"Yes",44.8679636123768,"28",55,"Male","Med",6,52.4609905239186,9.85465955359385,123.847763355312,12,3,0,"No",49
101748,"Yes",286.399340535539,"36",58,"Female","High",2,35.4459324799898,10.456974395876,115.02885982786,12,1,0,"No",62
100393,"No",0,"15",68,"Female","Med",5,36.6408871394657,8.73489599431241,127.346535377182,11,0,0,"Yes",59
106242,"Yes",408.353376541883,"35",55,"Male","Med",5,50.7365795093261,9.0335821193891,139.145449804911,12,2,0,"Yes",67
107499,"Yes",561.680568219102,"34",65,"Female","Low",1,50.6640283620093,8.87520842929715,85.6591838836704,11,1,2,"Yes",65
108320,"Yes",327.78015944995,"19",55,"Male","Med",4,51.0653780064282,7.31609631169761,116.696244669752,10,2,1,"No",61
100181,"No",0,"15",65,"Female","Low",0,59.5863863520808,10.3145642350918,124.639520472255,15,1,2,"No",59
101300,"Yes",247.75445680862,"2",51,"Male","Low",10,48.5815940278544,7.0939216644254,72.6217083765598,15,2,0,"Yes",61
107818,"Yes",189.472050854707,"15",60,"Female","Med",2,57.324026571016,10.852244209434,122.357914837194,8,3,0,"No",59
106356,"Yes",17.5473995183848,"17",53,"Male","High",9,54.2859474774844,9.46735727579016,97.7690818946717,7,2,1,"No",66
106998,"No",0,"16",60,"Female","High",5,27.804902268965,8.9690006185433,126.91188420144,14,3,1,"No",77
101726,"Yes",203.033289878899,"15",61,"Female","Med",3,62.2755976848944,12.3622181610424,68.1234404380741,9,2,0,"No",47
101720,"Yes",425.783414619919,"2",63,"Female","High",5,48.9606705631485,8.38127236039921,127.755162919836,12,1,0,"No",71
108446,"No",0,"23",41,"Male","High",5,39.9328299143521,12.6919859519887,128.810445080666,17,3,1,"No",58
103620,"No",0,"36",66,"Female","High",4,47.7732112902324,10.5324747145276,77.6226518143946,10,1,0,"Yes",71
102790,"No",0,"38",61,"Female","High",5,46.3899001906015,9.33143242707304,105.019230655399,16,2,1,"No",68
104732,"Yes",812.625859219476,"21",68,"Female","Med",1,61.3630015426342,6.58930338537314,132.083296551731,17,1,1,"No",63
107799,"No",0,"35",54,"Male","Med",5,46.815170226644,12.2160584540876,113.64710307392,8,1,0,"No",56
102209,"Yes",558.204479630928,"43",50,"Female","Med",3,48.6518599641064,7.70271578823558,78.0041775840964,10,1,1,"No",68
108554,"No",0,"29",53,"Female","Med",4,53.5178164526839,10.1862078843792,98.4817628587963,10,1,0,"No",74
105334,"Yes",286.763360123676,"28",59,"Male","Low",6,44.5722556548847,9.85689960640283,108.629596997744,8,1,0,"Yes",50
102783,"No",0,"10",42,"Male","Med",10,36.9885660207293,12.0024347522589,91.0285560502323,10,3,1,"No",49
103468,"Yes",467.550649399472,"11",49,"Male","Med",8,47.2678299047348,8.03387689777657,85.2645044582476,8,3,0,"No",67
105526,"No",0,"36",58,"Male","Low",7,49.5648666195667,7.37571753415782,73.8340579754359,5,1,0,"No",51
108213,"Yes",379.817074281794,"13",47,"Male","High",8,64.1842054217299,12.3889964181273,96.8582341455379,13,2,2,"No",72
105407,"Yes",483.48917725108,"34",51,"Female","High",3,60.1202826924239,10.9384059047671,105.438398552664,13,1,0,"No",83
105188,"Yes",650.917099341825,"37",67,"Male","Low",5,42.6005442662189,8.08611092923903,107.623825562527,12,2,1,"Yes",84
102800,"No",0,"28",44,"Male","Med",7,43.1320195260949,10.6512461460207,135.012760235064,10,1,1,"Yes",73
104535,"Yes",1109.26481322406,"5",51,"Male","Low",10,38.5684984986945,9.25960295690995,129.551637218134,11,2,1,"No",76
101465,"No",0,"15",52,"Female","Low",4,46.7766205320731,12.8379942061195,114.202367212796,7,3,2,"No",60
107878,"Yes",544.215969740096,"24",60,"Male","Low",4,39.8539472674096,10.3224462041257,70.4505620932713,13,0,1,"No",67
106344,"Yes",184.295109644555,"39",63,"Male","Med",5,44.4783651622854,12.0897568464703,112.729553934059,7,2,0,"No",67
101151,"Yes",432.469753046725,"35",47,"Male","Med",7,48.246439455336,11.1307383927458,78.2003719907407,8,2,1,"No",48
104158,"No",0,"22",60,"Male","Low",4,34.5396369236324,9.9445662872139,115.467561673877,9,1,1,"No",59
100137,"No",0,"6",65,"Female","Low",2,38.991731841706,9.72812590514885,123.858296555566,6,3,0,"No",87
100019,"Yes",325.986852700134,"4",61,"Male","High",6,58.3261611467867,11.3412544681806,120.196775712777,9,1,0,"No",82
103581,"Yes",205.03893062019,"31",49,"Male","Med",5,38.0126817427527,14.8585418071221,94.5293663301456,10,0,1,"No",73
108461,"Yes",232.891569755835,"13",56,"Female","Low",3,37.0173967549562,7.96572846348286,105.705223948675,8,3,0,"Yes",47
107677,"Yes",451.417748013098,"38",60,"Male","Med",5,64.7231526376775,10.9234057921185,124.011572430183,9,4,1,"No",54
100864,"No",0,"42",59,"Male","Low",5,60.7121706228954,11.0946513701657,122.280200063498,14,0,0,"No",55
101061,"No",0,"23",49,"Male","Low",5,52.7860802984343,10.5998803005873,98.9054774034511,9,0,0,"No",57
100252,"No",0,"20",71,"Male","High",8,56.7090891382543,10.7019632283038,86.2910659744054,15,0,1,"No",53
103150,"Yes",339.234363299341,"36",64,"Male","Low",7,41.7850310555976,15.944181022877,66.3547532075753,13,3,1,"Yes",48
103731,"Yes",161.147531136043,"14",50,"Male","Med",8,28.0208731120709,12.2940757124463,106.90187678268,9,2,1,"No",61
108077,"Yes",502.247025183214,"22",76,"Male","Med",2,47.1082457746281,13.2268422473252,102.307554902876,15,1,0,"No",61
109410,"Yes",113.614686363724,"50",43,"Male","Med",11,52.4984180387674,11.35340271654,119.964947088578,14,5,0,"No",66
103905,"Yes",348.57331002184,"35",37,"Male","Med",10,40.6002982537918,8.01320465595303,111.104473235918,12,0,2,"No",55
100306,"Yes",349.509815971047,"17",64,"Female","Med",4,56.8386918621014,7.15124730474298,69.2343388764798,16,1,0,"Yes",76
109644,"No",0,"17",48,"Male","Low",6,61.3302462996924,10.1575850760706,103.34675455666,13,3,0,"Yes",75
101333,"Yes",307.241021594648,"44",55,"Male","High",2,66.5838204720051,8.70037461816881,113.656072902096,9,1,1,"Yes",58
103205,"Yes",335.594284082945,"11",71,"Male","High",6,54.8797550833745,8.03549717785282,117.777170198853,8,1,0,"Yes",60
103430,"Yes",109.141137774496,"12",51,"Male","Med",6,48.5990305282408,9.59740900882056,104.009346664941,10,4,0,"No",73
107370,"No",0,"26",53,"Male","Low",7,45.928592065263,10.7367706363472,109.601557744029,10,3,0,"No",52
109816,"Yes",264.619314174509,"47",76,"Female","Med",2,29.0685901540241,11.0318190576892,112.886996085799,5,0,1,"No",76
109045,"Yes",287.157072093506,"7",39,"Male","Med",5,47.303890090983,7.23427027164064,92.0306440153084,7,2,1,"No",64
106061,"No",0,"3",54,"Male","Low",5,62.1503150838425,9.59760944188413,142.322058416773,8,1,0,"No",72
109104,"Yes",433.214835183233,"14",64,"Male","High",8,34.3158226162087,11.8522452242853,117.96690131444,11,2,0,"No",51
101513,"Yes",78.2840643047471,"9",59,"Male","High",6,52.0142247590911,10.8826042814782,97.3490187301658,15,4,1,"No",66
101834,"Yes",711.371428900093,"39",85,"Female","Low",4,51.5872815145114,9.75010320538907,138.054922256946,16,0,0,"Yes",36
107916,"No",0,"25",65,"Female","Low",2,62.9989743495607,11.7693269192286,123.839070957338,10,2,0,"No",75
101145,"Yes",279.005666694514,"33",52,"Male","Med",4,32.1779096512785,7.89486539408703,83.2024243128339,6,4,0,"No",69
104961,"No",0,"45",54,"Female","Low",4,51.1577004974794,8.26498433703049,118.016245054747,6,2,0,"No",56
106844,"Yes",482.32134582696,"13",63,"Female","Med",2,35.822201733509,9.56934145550056,70.6811035249825,16,3,1,"No",57
107010,"Yes",174.647541681549,"39",48,"Male","High",4,57.5283189469568,8.09736293364787,104.095258361704,4,0,2,"Yes",74
103820,"Yes",660.815877628659,"18",76,"Female","High",6,59.1383115449703,6.53346399404711,127.531633274141,9,0,1,"No",52
102084,"Yes",345.664393223728,"12",69,"Female","Med",6,57.1917778197912,11.4643338179276,87.4201715763787,7,2,1,"No",71
107376,"No",0,"41",74,"Female","Low",2,53.054525035269,9.57978237315801,65.322015536441,8,6,0,"No",44
109832,"Yes",544.19938151093,"31",51,"Female","High",4,46.8068936230346,8.64895155076127,51.2654223965451,7,2,2,"No",66
109897,"No",0,"20",56,"Female","High",5,41.9716843201369,13.220471773707,87.5747769024093,17,3,4,"No",58
104280,"Yes",121.501597855787,"50",76,"Male","Low",4,50.0874108509402,11.2761439985823,82.7781789264779,11,2,0,"Yes",80
104104,"Yes",487.132077903421,"25",45,"Male","High",8,48.2204042889165,12.5222339969797,115.521643917852,7,1,1,"No",74
107297,"Yes",182.67024543068,"47",59,"Female","Med",3,52.1463196624635,12.1172781312346,68.4178480106061,13,3,0,"No",63
107039,"Yes",235.62130769578,"50",60,"Male","High",4,45.9628272093558,9.34940885602536,111.875786545473,6,1,1,"Yes",45
101989,"No",0,"10",69,"Female","Low",4,64.5394660994898,10.2192161924753,96.2373498602747,3,2,0,"Yes",71
109506,"Yes",629.89172786413,"26",56,"Female","Low",3,70.0981634635661,10.502211520047,121.238476691151,9,2,0,"No",74
109076,"Yes",446.761548946076,"4",73,"Male","Low",11,52.5264025258523,12.2289968086963,79.4004619612418,8,0,0,"No",55
108875,"No",0,"42",68,"Male","Low",12,55.4905407435614,5.09166951187035,87.8157660859514,12,3,0,"Yes",68
109642,"No",0,"21",44,"Male","Low",10,37.0784487105892,8.92312959159611,103.232192582573,8,2,0,"Yes",68
101256,"Yes",22.6467546379665,"12",61,"Male","Med",3,40.3295946384395,12.4977722987848,99.588226088702,7,4,0,"No",63
101035,"No",0,"50",49,"Male","Low",9,43.0524167722334,10.6875621400067,58.184005095785,12,4,1,"No",67
102231,"No",0,"50",62,"Male","High",5,53.9368706765446,10.1560211438208,56.59776867929,4,0,1,"Yes",77
104953,"Yes",583.076183052928,"42",56,"Female","Med",5,61.7283825225234,11.4228776313639,96.3273468342014,16,2,1,"No",62
109753,"Yes",1418.31869696712,"30",93,"Female","Med",4,54.221436687324,8.64295442808815,116.281082389775,12,1,0,"No",68
108899,"No",0,"35",62,"Male","Low",5,55.8723119992802,10.4021620112963,113.661959736376,7,0,1,"No",51
105220,"Yes",198.209512124958,"38",44,"Male","High",2,42.8598729461461,11.321026509785,116.005436627325,5,2,1,"Yes",85
107602,"No",0,"3",50,"Male","Low",1,45.4534403303964,10.0240744834122,98.9299672327798,9,1,0,"No",89
103385,"No",0,"41",56,"Female","Med",4,42.9663267068849,4.41765845612067,96.5435927891546,5,2,0,"No",74
104699,"No",0,"40",61,"Female","Med",5,49.8208824718593,10.9558867464109,55.2564808456032,11,2,0,"No",82
102194,"No",0,"44",56,"Male","Low",8,62.8868794452488,10.225640034331,107.241265730881,12,2,2,"No",58
106195,"Yes",1360.66267051434,"4",91,"Female","Med",2,44.7745759333203,12.9447351540886,93.1764081998447,8,1,1,"No",64
106880,"Yes",493.409012355354,"42",62,"Male","Low",6,60.306174345539,10.0438704874903,78.373290425884,11,7,0,"No",76
102342,"Yes",80.405481995741,"41",62,"Male","Low",7,44.3903351840918,8.14487573645384,97.1874289065767,15,0,0,"No",68
104251,"Yes",509.802707311005,"31",67,"Female","High",4,51.7713841758104,6.76704029242978,105.182633123871,11,2,0,"No",60
105925,"No",0,"37",49,"Male","Med",6,73.6458633971045,7.14255795328306,92.8884765376677,10,2,1,"Yes",89
108256,"Yes",412.282182345368,"26",56,"Female","Med",4,44.8591322545569,8.39043513310951,102.454539968158,8,3,1,"Yes",56
105079,"No",0,"24",60,"Male","Med",7,41.3070902550761,10.1244533046764,73.7128936323235,18,5,1,"Yes",61
108270,"Yes",684.034681410758,"44",53,"Male","Med",7,43.0452713126518,12.5123955857082,68.2789594328751,5,5,0,"No",75
109857,"No",0,"37",50,"Male","Low",8,49.4650440829743,10.7016231239251,100.760814983219,6,2,1,"No",69
109623,"Yes",297.64393885762,"17",42,"Male","Med",1,44.3116745348779,13.2713830974432,103.275184539476,9,2,0,"No",51
102735,"Yes",434.635337856833,"13",65,"Male","Med",2,74.0250867433415,9.31917888031734,123.797802372698,13,2,1,"No",57
102612,"Yes",85.3088848810927,"47",61,"Female","Med",4,48.8371478896615,9.65164684593772,97.1241713904544,9,0,0,"Yes",57
109892,"Yes",12.104180683896,"47",57,"Male","Low",5,36.1903109989352,10.6253352331128,107.155444586228,8,0,0,"No",65
100447,"No",0,"18",55,"Female","Low",8,39.2018007994846,11.5650800000253,102.423957832778,7,3,1,"No",55
105866,"Yes",859.921900188908,"7",83,"Female","Med",4,44.7878376767575,5.55781910938881,69.5644488548677,13,4,1,"No",64
103080,"No",0,"22",59,"Male","Low",4,55.635400046533,10.6676645919496,71.5148319015314,18,2,1,"No",74
107428,"Yes",566.395428717323,"26",69,"Male","Low",5,61.3076616610756,10.7424200504766,142.666699241163,10,1,3,"No",67
108093,"No",0,"38",62,"Male","Med",9,38.3607726049473,6.97405687331191,73.3180566623838,9,4,0,"No",75
102776,"No",0,"46",62,"Female","Low",5,64.3977682859648,11.7951055960237,119.806708623669,12,1,0,"No",72
107129,"Yes",128.412892016235,"17",57,"Male","Low",8,31.7148391975574,9.77688256042141,75.6473905611124,12,0,0,"Yes",45
108360,"Yes",257.184622955405,"39",52,"Male","Med",8,55.7909885288997,11.003940607094,99.8349590804486,4,2,0,"Yes",67
101846,"No",0,"3",59,"Female","Low",3,65.115156576568,9.61951056737709,98.5682497757558,13,0,1,"Yes",80
100823,"Yes",441.517470295854,"5",51,"Male","Low",4,58.9910486981337,8.97175150961061,113.888786286293,9,0,0,"No",68
106588,"Yes",745.33795827304,"22",72,"Female","Med",3,41.0769728339718,11.7057355797217,109.474175225893,6,0,0,"Yes",77
107543,"No",0,"31",53,"Male","Med",4,37.3462383516958,15.2772002205226,95.3775530263339,8,2,0,"No",71
105164,"Yes",634.958149252676,"16",64,"Female","Med",5,58.7686540635775,12.0244391305071,116.597244496091,7,1,2,"Yes",68
100514,"Yes",281.287962941865,"48",52,"Female","Low",3,53.3076409474592,8.54964855641714,126.153101240734,11,2,0,"No",63
103622,"No",0,"12",34,"Male","Low",9,41.2972647017426,8.79371825488242,103.564538656397,13,1,2,"No",77
105341,"No",0,"30",48,"Male","Med",5,70.6099729765651,9.92777704868826,134.491634057399,6,0,2,"No",70
106995,"Yes",95.931832743,"12",52,"Male","Med",8,47.1376553371599,9.0256196442164,136.519929191366,17,0,0,"Yes",53
107635,"Yes",379.946476741006,"47",57,"Female","Med",4,45.7496871037091,10.4391056405328,116.252067892646,8,3,0,"No",71
109902,"Yes",265.404169057654,"27",45,"Male","Low",8,62.6384271603133,11.983140315373,111.347429378549,5,2,0,"No",81
109909,"No",0,"15",70,"Female","Low",5,55.9490272563829,8.6874069197479,71.2023852058738,9,2,0,"No",57
104937,"No",0,"7",55,"Male","Low",3,53.8198734291634,11.5774285560811,53.8301517166091,16,3,0,"No",47
107486,"No",0,"29",82,"Female","High",3,42.1280872915532,9.66812239856609,49.338133913034,14,1,1,"No",59
105479,"Yes",615.133854433811,"7",57,"Female","High",3,55.7964526958941,9.76689982046192,110.2359292153,9,4,0,"Yes",57
105906,"Yes",379.302347343696,"49",65,"Female","Low",3,39.1959997817555,11.7620216898766,108.147668014159,9,5,0,"Yes",54
104351,"Yes",375.55046426477,"13",71,"Male","High",8,33.4753237095197,9.2248026614658,67.4171967214799,14,1,2,"No",69
105855,"No",0,"3",69,"Female","Med",3,49.3201170413406,8.7695963151933,138.470663847672,14,2,0,"No",58
103407,"Yes",585.677370202354,"48",49,"Male","Low",6,56.7108053546484,7.39580066935931,101.575000629053,6,1,0,"No",65
109882,"No",0,"42",48,"Male","Low",7,69.4271175202189,10.2153408628404,131.480521721086,10,1,2,"Yes",54
108331,"Yes",485.224499661279,"26",68,"Female","Med",2,54.624124972401,10.3021448729874,125.308720266995,16,2,0,"No",62
104116,"Yes",676.140372780798,"34",43,"Male","Med",3,53.392244166535,11.9055023219648,127.471954363495,13,3,1,"No",90
100214,"Yes",478.464281133584,"17",33,"Male","Low",4,44.0031123981194,12.9005614099242,88.4086181253079,9,1,0,"No",72
100683,"Yes",640.918877635817,"2",73,"Female","High",5,40.9696282000016,10.0093151982173,71.5301170348122,11,1,0,"No",75
107035,"No",0,"26",81,"Female","Med",2,36.0808552150705,3.15316170601048,127.265457052326,10,3,1,"Yes",60
106377,"Yes",10.025278362156,"30",65,"Male","Med",7,47.5064421209415,6.80813765077012,122.423677531353,8,1,1,"No",69
103562,"No",0,"8",56,"Male","Med",4,63.663887149611,8.17987811735979,104.071498886067,10,2,0,"No",73
105528,"No",0,"45",48,"Male","Med",9,58.5072884275121,11.9845916444203,107.396598249434,12,3,0,"No",84
108605,"Yes",151.11506342975,"7",52,"Male","Low",6,56.635508214935,10.718560434792,120.774898443177,8,1,0,"No",69
106163,"Yes",315.369796990919,"32",67,"Female","Med",0,34.0126269654088,8.66222486875319,102.331214565178,11,2,0,"No",78
107757,"Yes",1205.08373969677,"31",83,"Female","High",3,47.1400858691351,9.96402759120762,94.0662282340166,7,3,1,"No",55
107200,"No",0,"33",66,"Female","High",2,43.9199428961678,11.1957731002919,105.542842391307,10,1,0,"No",68
107269,"Yes",948.873820102733,"33",72,"Female","Med",2,37.5704671085799,12.3911191302194,107.465360871414,15,1,0,"Yes",76
102865,"No",0,"34",55,"Male","High",9,57.530169742137,8.62825538395515,100.431645954755,8,1,0,"No",58
103211,"No",0,"33",50,"Female","Low",1,43.330593511793,11.7886605646991,78.2455656099513,12,1,1,"No",65
104570,"Yes",188.598629618571,"17",60,"Male","High",5,46.3995529518627,9.06408995443639,123.548820357511,8,1,0,"Yes",55
109853,"Yes",1109.72660334384,"43",78,"Female","Low",2,65.9344373596475,10.138302690469,85.6558741100592,8,3,1,"Yes",78
102792,"Yes",180.313565400764,"31",49,"Male","Low",5,60.2852747413863,9.55601666777954,102.677519649829,10,2,0,"No",76
100730,"No",0,"18",70,"Male","High",7,28.145606672515,9.91481172973223,117.077328611849,6,6,1,"No",70
109516,"No",0,"15",49,"Male","Low",6,51.6948827373961,10.2446094367683,124.898882012305,9,2,0,"No",64
103521,"No",0,"28",66,"Female","Low",3,31.2624692980561,11.3282762113157,80.2263182210613,8,1,0,"Yes",67
107789,"No",0,"9",69,"Female","Med",3,31.2870990464244,13.7479653642672,101.479084184298,8,1,1,"Yes",40
100656,"Yes",378.85948475362,"35",51,"Male","High",4,29.5396780749418,8.85323862477713,81.2379944296261,12,1,0,"Yes",62
108645,"No",0,"33",62,"Male","Med",5,43.2655290324872,13.9352724914826,114.009474682038,7,2,1,"No",56
103014,"Yes",638.469142047852,"14",43,"Male","Med",7,60.4136675078221,8.50194776446315,105.809113672296,8,1,1,"No",68
100092,"Yes",309.93698601513,"28",56,"Male","Low",5,45.2673507928339,11.8057001148464,110.162956934513,7,2,0,"Yes",68
108386,"Yes",1179.05572447096,"25",75,"Female","High",3,41.1946342983207,12.5052170475213,108.822732031492,11,3,2,"No",56
105347,"Yes",530.397964192752,"42",67,"Female","High",4,50.6639193610672,11.6521403181908,77.207537629587,18,0,1,"No",61
102300,"Yes",15.5179267842725,"18",54,"Male","Med",8,55.1614890398732,6.14112630817302,112.19587774611,7,0,1,"Yes",64
102668,"No",0,"44",48,"Male","High",7,54.2977726265038,15.1646612953187,58.7770931423041,14,3,1,"No",77
109073,"Yes",791.311165214123,"9",78,"Female","Med",2,62.0105570732021,10.8113383621197,90.603384128052,11,2,0,"Yes",82
107398,"No",0,"47",64,"Male","High",7,45.807186252499,13.5980100849333,108.438506287106,15,4,1,"Yes",62
107461,"Yes",405.391130346724,"49",57,"Female","High",2,71.2768377295584,10.8417425697654,135.593659661575,10,1,1,"No",61
101413,"Yes",511.506424764662,"35",47,"Male","Med",6,72.5680239340199,9.95417916561439,80.0290740994693,6,1,0,"No",54
102941,"No",0,"8",50,"Male","Low",9,70.2611031790892,13.2770908823201,90.0780375861177,7,3,0,"No",72
105068,"Yes",61.0725840340336,"21",53,"Male","High",2,59.0304887228111,11.9486529627481,68.1506893803653,9,3,3,"No",64
100509,"No",0,"30",55,"Male","Low",3,54.2486049668598,6.35947714874061,59.8202494218395,13,2,2,"No",72
106261,"Yes",812.957253655973,"37",71,"Female","Low",4,53.2717263098843,10.9014794696937,77.9837738805145,15,0,1,"No",46
109158,"Yes",185.206468264566,"33",39,"Male","Med",6,45.5616357910109,12.6826576533207,108.852262656421,8,0,1,"Yes",56
106041,"No",0,"3",61,"Male","Low",10,41.1104898331857,6.5814687080266,106.169493952618,6,0,2,"Yes",66
107471,"No",0,"20",70,"Female","Low",3,64.1753735748349,12.1706377470996,96.5945107579973,12,1,0,"No",63
108129,"Yes",912.80991194618,"5",73,"Female","Med",3,47.2594366363943,12.3499317571345,85.4949387313922,9,1,1,"No",64
105709,"No",0,"5",45,"Male","Low",8,48.6762594979176,10.3785419936201,102.64020934006,13,1,3,"No",78
102586,"Yes",341.211508010044,"25",60,"Male","Med",11,47.4278617480129,5.84294498405644,104.602709257511,9,1,0,"No",62
107728,"No",0,"22",56,"Male","Low",8,50.2912993402908,12.2028262160108,108.519385102747,11,2,1,"No",61
102588,"Yes",101.328304603665,"12",69,"Male","Low",3,48.4336418837864,10.2994289917619,88.6576153022067,8,0,0,"Yes",64
105035,"Yes",378.869439959806,"34",79,"Female","Low",3,63.3040985219501,14.2340476192824,116.791666251949,9,3,1,"No",63
101415,"Yes",602.557163813587,"28",47,"Female","High",4,52.7868465273996,7.11007711302198,69.1722759069835,10,1,0,"Yes",65
100568,"Yes",609.448944760647,"16",77,"Female","Med",6,47.7917691146846,10.6780055182027,129.949180628502,10,2,2,"No",72
100575,"Yes",342.56956426938,"45",57,"Female","Med",1,51.5729546112463,13.4899242380505,99.7068773493288,15,2,0,"No",66
101472,"Yes",131.396714374314,"47",47,"Male","High",4,37.6900981551629,9.82711597789959,85.2109519664197,8,1,0,"No",70
102805,"No",0,"6",49,"Female","Med",0,24.0892855010557,8.88865972202964,110.160055670845,13,3,0,"Yes",60
107394,"Yes",106.589258283826,"18",51,"Male","Med",7,42.7354498116682,9.72579134640688,88.7104765526801,12,4,0,"No",62
100757,"Yes",538.870421602893,"10",40,"Male","Med",7,63.7640632551801,7.41836768670445,105.243177668333,7,1,0,"No",68
106253,"Yes",631.076620445906,"6",58,"Female","Med",1,61.4781157633364,11.8394268449516,109.982452747527,11,2,0,"No",84
105069,"No",0,"7",64,"Male","Med",5,38.6938043061499,10.4056986951192,110.084934675013,11,1,1,"No",56
105315,"Yes",122.331002988861,"49",50,"Male","Med",7,45.5349571689388,10.3062404051072,80.9697825339829,7,0,0,"Yes",57
100659,"No",0,"11",59,"Male","Low",5,61.2403368533235,10.7576193161807,85.4872904450327,9,2,2,"No",76
107572,"No",0,"2",59,"Male","Med",6,63.3190441584125,9.85801462722296,75.8542237668947,10,2,2,"No",58
105499,"No",0,"38",49,"Male","Low",7,47.4019040120855,7.43318302805212,78.4138780782719,11,3,0,"No",63
106336,"Yes",928.328290972907,"34",83,"Female","Med",4,37.2573804160276,9.75174499478296,111.156185909442,7,1,0,"No",55
